date,score,num_comments,neg,neu,pos,compound,000,10,100,11,12,15,20,30,50,accused,america,american,americans,anti,arrest,arrested,assault,attack,away,ban,billion,black,body,boy,california,calls,car,case,caught,ceo,charged,charges,chicago,chief,child,children,church,city,claims,college,colorado,company,congress,cop,cops,county,court,crime,data,daughter,day,days,dead,death,department,died,dies,dog,don,drug,employees,ex,face,facebook,family,father,fbi,federal,finds,fired,florida,food,force,free,gay,gets,girl,going,google,government,group,guilty,gun,health,help,high,home,hospital,hours,house,internet,jail,job,judge,just,kids,kill,killed,killing,kills,law,lawsuit,legal,life,like,make,man,marijuana,marriage,medical,men,michigan,military,million,money,months,mother,murder,national,nearly,new,news,north,nsa,nypd,obama,officer,officers,officials,oil,old,parents,pay,people,percent,phone,police,pot,president,prison,protest,public,rape,report,right,rights,rules,said,san,say,says,school,security,senate,service,sex,sexual,shooting,shot,shows,son,south,state,states,stop,student,students,study,sues,supreme,suspect,tax,teacher,teen,texas,time,times,told,trump,united,university,use,used,using,victim,video,wants,war,washington,water,week,white,woman,women,won,workers,world,year,years,york
2012-12-04,598.6,146.6,0.1155,0.8192,0.0653,-0.13956,0.04346214122801498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08213907859749223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062130991447106584,0.04166578588662614,0.0,0.0,0.0,0.0,0.03833119899096565,0.0,0.11551430401494597,0.0,0.0,0.0,0.04836876764201018,0.0,0.0,0.0,0.0,0.0,0.0,0.050490706216821966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0949804051819428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09839131015954541,0.0,0.0,0.0,0.0,0.0,0.0,0.06023254142023458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054499124203945926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05304909191064221,0.04299999019675959,0.0,0.0,0.0,0.0,0.10347411480781052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055829189442166825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05195678400199717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045720525333132624,0.0,0.0,0.0,0.0,0.0,0.0,0.06491390088006241,0.0,0.0,0.0,0.04469779515755417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07606698017230232,0.0,0.0,0.0,0.0,0.05349975197860703,0.0,0.0,0.04330259760799355,0.0,0.0,0.0,0.0,0.03907392295972841,0.0,0.0
2012-12-05,416.3,74.1,0.2143,0.7620000000000001,0.0237,-0.44485,0.0,0.0,0.0,0.0,0.0,0.03417299862718947,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.04361045168237074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031651660030160324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05569983239580689,0.0,0.0,0.0,0.0,0.0,0.06873831149825395,0.0,0.0,0.0,0.0,0.0,0.051845506007946573,0.0,0.0,0.0,0.0,0.0,0.0,0.05397780230989171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03211753772410865,0.06311834542249399,0.0,0.0,0.0,0.04836593268756262,0.0,0.0,0.0,0.0,0.05879951516831048,0.0,0.0,0.0,0.0,0.0,0.0,0.05203568771236553,0.0,0.0,0.0,0.044398300471502214,0.0,0.0,0.0,0.057213134794397026,0.0,0.032880245088788944,0.0,0.0,0.05873537923186308,0.0,0.0,0.0,0.0,0.1726295018044941,0.0,0.062085912433913724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03559932971718191,0.0,0.0,0.0,0.0,0.0,0.07034821792955137,0.0,0.0,0.0,0.025431160475062366,0.0,0.057243448825934504,0.0,0.0,0.0,0.04154199258459346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032040549456635356,0.0,0.058269640526133856,0.0,0.03917822541727229,0.0,0.0,0.0,0.0,0.0,0.0,0.07332170499433416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050187971630502724,0.031005715529930578,0.0747748238132606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0698492079057216,0.0,0.0,0.02357395980692305,0.0,0.0
2012-12-06,646.7,82.4,0.12960000000000002,0.7994000000000001,0.071,-0.10556999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04107415402397782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407047550457083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12102939302370727,0.0,0.0,0.0,0.0,0.0,0.07102325065078771,0.0,0.12499015730463747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04960974716007881,0.0,0.0,0.0,0.0,0.051874203872462075,0.0,0.0,0.07255486605729197,0.0,0.0,0.0,0.05197622370263418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04674688757452518,0.0,0.0,0.0,0.0,0.05463088984147635,0.0,0.0,0.056144028040439775,0.0,0.0,0.0,0.0,0.0,0.0,0.0316694909249224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05160967646264177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04389626117569083,0.0,0.0,0.0,0.0,0.05614241346219788,0.0,0.1,0.0,0.0,0.0340876437346706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04855201914107587,0.05437087621779311,0.0,0.0,0.0,0.061293353796005236,0.0,0.06235698797738759,0.0,0.0,0.0,0.0,0.06718306824287482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05960026638393466,0.0,0.0,0.0,0.0
2012-12-07,272.8,81.4,0.24009999999999998,0.7143,0.045799999999999993,-0.42306,0.0,0.0,0.0,0.0,0.0,0.06082867153159851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060880631500100944,0.0,0.0,0.0,0.0,0.05943896601716483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12232329652674516,0.05246696912532155,0.0,0.0,0.0,0.05219641014083761,0.0,0.0,0.046344944136947654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05950433479126939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050041523816772085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.055399936704378275,0.0,0.05657234253969867,0.0,0.0,0.0,0.0,0.0,0.04989847079576937,0.0738112959647927,0.0,0.0,0.04526801186168445,0.0,0.0,0.0,0.0,0.0,0.07513805851040653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714329694764971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16746771515323294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049974901939487296,0.0,0.0,0.05944925292654002,0.0,0.0,0.055399936704378275,0.0,0.041962154783030906,0.0,0.0
2012-12-08,414.3,108.0,0.1911,0.7593000000000001,0.0496,-0.26985000000000003,0.0610307887431593,0.0,0.0,0.0,0.0,0.04712967270844798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04280611032955873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04893450956256288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04597156634887389,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05004655282522359,0.044761818452003985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045333188792474235,0.0,0.05293453750345165,0.04909830914144808,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05980603872226816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05622218599688876,0.0,0.0,0.0,0.0,0.0,0.03063551911464113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04297147476752676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040445510062249015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04474604008878034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03411193139819353,0.0,0.055187483346221144,0.07921643027420423,0.0,0.052116361510426014,0.03692145580839699,0.0
2012-12-09,343.6,135.8,0.0885,0.8085999999999999,0.10300000000000001,0.06578999999999999,0.05158901262900588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05230677292105146,0.0,0.0,0.0,0.0,0.048120568921169324,0.0,0.0,0.0,0.0,0.05012522187426316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055356706853902184,0.0,0.0,0.0,0.03814046015294527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04779029877178653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04325621906256847,0.0,0.0,0.0,0.04986546718127432,0.0,0.0,0.0,0.05015460331187077,0.0,0.0,0.04932472118438616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043078921583517615,0.04240436499672975,0.0,0.05144572610039144,0.0,0.0,0.0,0.03884520563624326,0.0,0.0,0.0,0.0,0.0,0.04927302771242265,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.06181724866255821,0.0,0.0,0.0,0.0,0.0,0.07288205894557409,0.0,0.0,0.04076037363612918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04806852237829832,0.04560383000804971,0.0,0.0,0.04555497337691457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05111702147506708,0.0,0.0,0.0,0.0,0.04990833699412115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.032620791743578945,0.0,0.0
2012-12-10,597.9,129.4,0.1371,0.7908999999999999,0.072,-0.21316000000000002,0.0,0.06147555488513046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03694977689654673,0.0,0.0,0.0,0.0,0.03958453956332085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047623614372028125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04802203209017332,0.0,0.0,0.0,0.0,0.05716230183358741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02850029556627558,0.10569138860538733,0.0,0.0,0.0,0.0,0.0,0.04095752771521689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05146672322580816,0.0,0.0,0.0,0.08141358107959543,0.0,0.03592096270778969,0.0,0.0,0.024992972759361354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023730421299787578,0.05000565113128459,0.0,0.0,0.0,0.0,0.0,0.0221354076397824,0.0,0.0,0.0,0.0,0.0,0.05408496963648973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04525123391426139,0.0,0.0,0.0,0.0,0.03228895999097925,0.02565794967236219,0.0,0.07031026594159202,0.02929262160869727,0.0,0.0,0.061305335675480924,0.0,0.0,0.024276653767724317,0.0,0.0,0.0,0.0,0.02549397622432336,0.0,0.0,0.07952325295766441,0.0,0.0,0.0,0.07900415063600523,0.0,0.05806745057083308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07903609259983482,0.0,0.0,0.02159992746927613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05740707457261078,0.0,0.0,0.0,0.07110883561993266,0.0,0.0,0.0,0.0,0.04055407752997048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03009203341302425,0.0,0.0,0.0,0.0,0.02715342404920833,0.06126414992922317,0.0
2012-12-11,426.0,70.7,0.0766,0.8599,0.0636,-0.04091,0.0,0.0,0.0,0.0473600662987438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10458777733569465,0.0,0.0762409433000348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04599370541956172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07337234811187596,0.07339222187230389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0711055697057574,0.0,0.0,0.0,0.0,0.04932252017508758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03255049451027017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06794481976243436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03510360058418806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06780766750263759,0.0,0.0,0.0,0.0,0.0,0.043200218093546426,0.0,0.037766406111699166,0.050260068933135706,0.0,0.0,0.0,0.0,0.06792335215996423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14381268598689645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04949069085724258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03254003568029863,0.0,0.0
2012-12-12,474.9,165.1,0.2238,0.7610999999999999,0.015099999999999999,-0.31805,0.0,0.0,0.0,0.05392539311125698,0.0,0.0,0.0,0.0,0.0,0.0,0.07108563031524257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07033372706379684,0.0,0.0,0.05160870658384899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05184219067494167,0.0,0.0,0.0,0.0,0.04912375277307565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04745284609758098,0.0,0.0,0.0,0.0,0.0,0.04583047870628531,0.0,0.04119115905979804,0.0,0.0,0.09896540631906872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044476660950121254,0.0,0.046144717511559144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07414765706912027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06709787590647068,0.0,0.0,0.0,0.04766051798636362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.04300180415977954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05644463645502255,0.05153426684066277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044417447752323654,0.0,0.0,0.0,0.0,0.0,0.0,0.04832763719628154,0.0,0.0,0.0
2012-12-13,615.3,161.7,0.12430000000000001,0.8331,0.0426,-0.21588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056201428169267445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040927230050976635,0.0,0.0,0.0,0.0,0.0,0.0,0.04707694001968068,0.0,0.0,0.0,0.0,0.0,0.0,0.12206430255719261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028916642210418293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05674677590824172,0.1,0.050403587626028944,0.0,0.0,0.0,0.03639036631689664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07942021870087085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05821941746187086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05471197224790421,0.0,0.0,0.0,0.0,0.0,0.04483435904530711,0.0,0.08233956171865257,0.0623089926950718,0.0,0.0,0.0,0.2,0.0,0.058752862927138126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08538013290417819,0.0,0.0,0.0,0.0,0.0,0.03851057524381153,0.0,0.0,0.0,0.0,0.0,0.04743248006960181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-12-14,929.5,1002.0,0.2549,0.6995000000000001,0.0456,-0.4312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10834535582834075,0.0,0.0,0.0,0.0,0.0,0.11545320422884262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03943846084647845,0.0,0.0,0.0,0.07375609588083457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049528950665509955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06106065921012781,0.0,0.0,0.0,0.04323925179725399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04679922201203461,0.05486509418726378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04045396196637561,0.0,0.0,0.0,0.0,0.0,0.026452769378322277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07333804627527954,0.0,0.0,0.0,0.037104463861639896,0.0,0.0,0.0,0.0,0.0,0.03801867576495574,0.060865624449934166,0.0,0.0,0.0,0.0,0.0,0.0,0.06752805580214151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06244575481982802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05750156649723297,0.0,0.0,0.06798184293269016,0.0,0.0,0.0,0.0,0.0,0.10422570642056987
2012-12-15,709.6,967.4,0.12350000000000001,0.8256,0.0509,-0.1423,0.0,0.0,0.0,0.04737147635480398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048610777589818535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06651114411896589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06660921232959102,0.2,0.0,0.0,0.0,0.0,0.0,0.06360405415138909,0.0,0.0771655641818756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08964173145771277,0.0,0.0,0.029099589703544555,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09561645272447886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07458694813994912,0.0,0.0,0.0,0.0,0.03696218075472597,0.0
2012-12-16,743.0,202.2,0.1579,0.7538999999999999,0.08820000000000001,-0.29816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058667018393845374,0.0,0.0,0.0,0.0,0.0,0.05994892553356993,0.05407158820425782,0.0,0.04960251211771502,0.0,0.0,0.056560297553165904,0.0,0.0,0.04158430703504645,0.03891352643194771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04836946436852284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.04786849184537966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031623549632536066,0.0,0.0,0.0,0.06933348119907483,0.0,0.05444545233668922,0.03885384726137217,0.0,0.0,0.0,0.05948219628203538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357249027567165,0.0,0.0,0.0,0.07016802130611302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04955178146539485,0.0,0.03456560026373517,0.03766048523778338,0.0,0.0,0.0,0.05915206578449855,0.0,0.0869493996437621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03656989623109615,0.0,0.0,0.0,0.0,0.04041270274732432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05948219628203538,0.0,0.0,0.0,0.0
2012-12-17,691.3,149.2,0.15299999999999997,0.7944,0.052500000000000005,-0.28309,0.054313140226395405,0.06496664288983661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06453438859181382,0.0,0.0,0.06391884191870421,0.0,0.0,0.0690954203489437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05013062686464602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061683590505057576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05496857685885205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055031428936146584,0.06515873850706833,0.0,0.07044416935939893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05438372443718015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04182934779377358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08509790639417988,0.0,0.0,0.0,0.0,0.0,0.05145666852533427,0.0,0.0,0.07228985327694877,0.0,0.0,0.0,0.0,0.0,0.0,0.03868801367957012,0.0,0.0,0.0,0.0,0.0,0.0,0.056273230684315764,0.0,0.0,0.059940246566630564,0.0,0.06553431013656982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05459030473346045,0.05383176922732637,0.05227613560966386,0.0,0.0,0.0,0.0,0.0,0.0,0.0493322048525949,0.0,0.0,0.0,0.06240262087195668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05476303267054559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07097618617018192,0.053192274912550484,0.0,0.0,0.0,0.0,0.0,0.0,0.06047309518126578
