date,neg,neu,pos,compound
2012-03-25,0.2222,0.7279000000000001,0.0499,-0.27843
2012-03-26,0.199,0.7777000000000001,0.023200000000000002,-0.29957
2012-03-27,0.1089,0.8212999999999999,0.0698,-0.14701
2012-03-28,0.1308,0.8145,0.0548,-0.18146999999999996
2012-03-29,0.24149999999999996,0.717,0.0414,-0.44438000000000005
2012-03-30,0.1432,0.7986,0.0583,-0.22225
2012-03-31,0.10979999999999998,0.8636000000000001,0.026500000000000003,-0.20493000000000006
2012-04-01,0.08879999999999999,0.8617999999999999,0.0495,-0.03596999999999999
2012-04-02,0.1032,0.8310000000000001,0.06570000000000001,-0.14161
2012-04-03,0.0962,0.8394,0.06420000000000001,-0.11496999999999997
2012-04-04,0.2244,0.7384999999999999,0.0369,-0.43461999999999995
2012-04-05,0.15259999999999999,0.7545,0.09290000000000001,-0.055279999999999996
2012-04-06,0.09759999999999999,0.8766,0.0258,-0.08033000000000001
2012-04-07,0.1578,0.7943,0.048,-0.29933
2012-04-08,0.13169999999999998,0.8160999999999999,0.05229999999999999,-0.10041
2012-04-09,0.22599999999999998,0.7315000000000002,0.042499999999999996,-0.3581899999999999
2012-04-10,0.08209999999999999,0.7693000000000001,0.1485,0.07127999999999998
2012-04-11,0.14179999999999998,0.7953,0.0628,-0.18794
2012-04-12,0.1517,0.8483,0.0,-0.2945
2012-04-13,0.2439,0.6783,0.0779,-0.32256000000000007
2012-04-14,0.11739999999999998,0.7722,0.11040000000000001,-0.030199999999999998
2012-04-15,0.1718,0.7826,0.0455,-0.31789999999999996
2012-04-16,0.22400000000000003,0.7120999999999998,0.064,-0.41317000000000004
2012-04-17,0.15730000000000002,0.765,0.0776,-0.17548999999999998
2012-04-18,0.1748,0.7995,0.0257,-0.35429000000000005
2012-04-19,0.2166,0.736,0.0474,-0.37096000000000007
2012-04-20,0.06470000000000001,0.8858999999999998,0.0494,-0.05946000000000003
2012-04-21,0.2184,0.6989000000000001,0.08259999999999999,-0.22001999999999997
2012-04-22,0.1982,0.7521000000000001,0.0496,-0.38248999999999994
2012-04-23,0.1776,0.775,0.047299999999999995,-0.38409000000000004
2012-04-24,0.2015,0.7481,0.0503,-0.25917
2012-04-25,0.20589999999999997,0.7505000000000001,0.0434,-0.3983
2012-04-26,0.1571,0.7910999999999999,0.0518,-0.30105000000000004
2012-04-27,0.14650000000000002,0.7510000000000001,0.10250000000000001,-0.16047000000000006
2012-04-28,0.189,0.7198,0.09140000000000001,-0.31531000000000003
2012-04-29,0.1126,0.8391,0.048299999999999996,-0.08065
2012-04-30,0.1507,0.7750999999999999,0.0743,-0.14659
2012-05-01,0.1918,0.7758,0.032499999999999994,-0.24392
2012-05-02,0.1825,0.7436999999999999,0.0737,-0.2965
2012-05-03,0.1585,0.7295999999999999,0.1119,-0.07333000000000002
2012-05-04,0.12179999999999999,0.782,0.09630000000000001,-0.03973
2012-05-05,0.1544,0.7899999999999999,0.055600000000000004,-0.18418
2012-05-06,0.18560000000000001,0.7468999999999999,0.0673,-0.25370000000000004
2012-05-07,0.148,0.8122,0.0397,-0.2835
2012-05-08,0.15760000000000002,0.759,0.0834,-0.19450000000000003
2012-05-09,0.1613,0.7951,0.04360000000000001,-0.25127
2012-05-10,0.1071,0.8414999999999999,0.0514,-0.13989000000000001
2012-05-11,0.1615,0.7605000000000001,0.0779,-0.13024
2012-05-12,0.1967,0.724,0.0794,-0.23712999999999998
2012-05-13,0.1425,0.7274999999999999,0.12999999999999998,-0.05056999999999999
2012-05-14,0.1525,0.7813999999999999,0.0661,-0.23329000000000005
2012-05-15,0.2239,0.6818000000000001,0.0944,-0.25099
2012-05-16,0.12789999999999999,0.7939,0.0783,-0.17525000000000002
2012-05-17,0.12569999999999998,0.8425999999999998,0.0318,-0.21806
2012-05-18,0.0995,0.8185,0.082,-0.04571000000000001
2012-05-19,0.2015,0.7644,0.0341,-0.16333999999999999
2012-05-20,0.1978,0.7672000000000001,0.034999999999999996,-0.22085
2012-05-21,0.1119,0.8353999999999999,0.052700000000000004,-0.26369
2012-05-22,0.12240000000000002,0.8322,0.0454,-0.25382
2012-05-23,0.15860000000000002,0.7965,0.044899999999999995,-0.28261
2012-05-24,0.19039999999999999,0.7547999999999999,0.0548,-0.24384
2012-05-25,0.1146,0.7565000000000002,0.1289,-0.04222999999999999
2012-05-26,0.1512,0.7718,0.07709999999999999,-0.15468
2012-05-27,0.023399999999999997,0.8916000000000001,0.0849,0.10528
2012-05-28,0.1598,0.7261,0.11410000000000001,0.007129999999999992
2012-05-29,0.1255,0.8258000000000001,0.0486,-0.22512
2012-05-30,0.1459,0.7717,0.0824,-0.17348999999999998
2012-05-31,0.10980000000000001,0.8207000000000001,0.0695,-0.05866000000000003
2012-06-01,0.2432,0.72,0.0368,-0.40576
2012-06-02,0.11840000000000002,0.8086,0.073,-0.04501999999999999
2012-06-03,0.1092,0.853,0.0378,-0.18855
2012-06-04,0.2193,0.7198999999999999,0.0608,-0.31620000000000004
2012-06-05,0.1086,0.8147,0.0766,0.03821999999999999
2012-06-06,0.1516,0.7977000000000001,0.0507,-0.19574000000000005
2012-06-07,0.1044,0.8055999999999999,0.09,-0.06021000000000001
2012-06-08,0.07210000000000001,0.8589,0.06899999999999999,0.09298999999999999
2012-06-09,0.0583,0.9417,0.0,-0.1304
2012-06-10,0.13910000000000003,0.8017,0.059399999999999994,-0.10826
2012-06-11,0.1048,0.8482000000000001,0.0471,-0.09943
2012-06-12,0.08960000000000001,0.7592,0.15140000000000003,-0.05244
2012-06-13,0.2795,0.6708000000000001,0.0497,-0.39031999999999994
2012-06-14,0.1606,0.7966,0.042800000000000005,-0.21541000000000002
2012-06-15,0.0626,0.8652999999999998,0.0721,0.04431000000000001
2012-06-16,0.1446,0.7771000000000001,0.0783,-0.16554000000000002
2012-06-17,0.1365,0.7686,0.09469999999999998,-0.03203
2012-06-18,0.134,0.8013999999999999,0.06470000000000001,-0.10258000000000003
2012-06-19,0.167,0.8009999999999999,0.032,-0.21405
2012-06-20,0.1637,0.7649999999999999,0.07139999999999999,-0.2982300000000001
2012-06-21,0.06470000000000001,0.8825000000000001,0.052700000000000004,-0.02104000000000001
2012-06-22,0.1772,0.7603,0.0625,-0.16228000000000004
2012-06-23,0.0824,0.8649999999999999,0.0526,-0.06943
2012-06-24,0.1692,0.8308,0.0,-0.37761
2012-06-25,0.1907,0.7406999999999999,0.0687,-0.27090000000000003
2012-06-26,0.18480000000000002,0.7283999999999999,0.08680000000000002,-0.20124999999999998
2012-06-27,0.1694,0.7551,0.0756,-0.3155
2012-06-28,0.131,0.7864,0.08259999999999999,-0.11095999999999999
2012-06-29,0.09290000000000001,0.7913,0.11579999999999999,0.04039000000000002
2012-06-30,0.16560000000000002,0.7887,0.045700000000000005,-0.14700000000000002
2012-07-01,0.1948,0.76,0.04529999999999999,-0.35803999999999997
2012-07-02,0.10769999999999999,0.7978000000000001,0.0945,-0.09407000000000001
2012-07-03,0.11610000000000001,0.8159000000000001,0.068,-0.11849000000000001
2012-07-04,0.1931,0.724,0.08299999999999999,-0.26827999999999996
2012-07-05,0.0872,0.8454,0.0673,-0.14487999999999998
2012-07-06,0.1078,0.8414999999999999,0.0507,-0.15838000000000002
2012-07-07,0.0649,0.8814,0.053700000000000005,-0.10868000000000003
2012-07-08,0.10070000000000001,0.8309999999999998,0.0683,-0.07774
2012-07-09,0.19019999999999998,0.781,0.028900000000000002,-0.4052300000000001
2012-07-10,0.0652,0.8623999999999998,0.07250000000000001,0.02063
2012-07-11,0.11179999999999998,0.8061,0.082,-0.09952999999999998
2012-07-12,0.1729,0.8016,0.025500000000000002,-0.39194999999999997
2012-07-13,0.1794,0.7888,0.0317,-0.29321
2012-07-14,0.14450000000000002,0.7766000000000001,0.0789,-0.20955000000000004
2012-07-15,0.14300000000000002,0.8353999999999999,0.0216,-0.23471000000000003
2012-07-16,0.20620000000000002,0.7501,0.0437,-0.18730999999999998
2012-07-17,0.11280000000000001,0.8643999999999998,0.0228,-0.18966000000000002
2012-07-18,0.17709999999999998,0.7668,0.0561,-0.31881000000000004
2012-07-19,0.1247,0.7806000000000001,0.09480000000000001,-0.11682999999999999
2012-07-20,0.09319999999999999,0.8138,0.093,-0.09645
2012-07-21,0.2454,0.6696,0.08499999999999999,-0.29391
2012-07-22,0.15050000000000002,0.8008,0.0487,-0.32867
2012-07-23,0.1923,0.7531,0.05469999999999999,-0.37883000000000006
2012-07-24,0.1749,0.7404999999999999,0.08479999999999999,-0.33354
2012-07-25,0.1396,0.8219,0.0386,-0.18208000000000002
2012-07-26,0.12060000000000001,0.8171000000000002,0.06240000000000001,-0.17159
2012-07-27,0.22139999999999999,0.7489000000000001,0.029800000000000004,-0.42237
2012-07-28,0.08589999999999999,0.8275,0.0866,0.07114999999999998
2012-07-29,0.2122,0.7594000000000001,0.028399999999999998,-0.36473000000000005
2012-07-30,0.17060000000000003,0.8036,0.0258,-0.28252
2012-07-31,0.1783,0.8010999999999999,0.0206,-0.41133
2012-08-01,0.15430000000000002,0.7691000000000001,0.0766,-0.16549
2012-08-02,0.1234,0.8305,0.046099999999999995,-0.1688
2012-08-03,0.2164,0.7068,0.07680000000000001,-0.26192
2012-08-04,0.1258,0.7724,0.10179999999999997,0.052539999999999996
2012-08-05,0.1493,0.8282999999999999,0.0225,-0.31266
2012-08-06,0.10959999999999999,0.8039,0.0864,-0.10056000000000001
2012-08-07,0.195,0.7773000000000001,0.027600000000000003,-0.34403999999999996
2012-08-08,0.1914,0.7574,0.0512,-0.42862
2012-08-09,0.2431,0.7158,0.0411,-0.33021
2012-08-10,0.1382,0.7147,0.147,-0.006290000000000029
2012-08-11,0.0806,0.8579000000000001,0.0615,-0.02764999999999998
2012-08-12,0.18439999999999998,0.7227,0.093,-0.15043
2012-08-13,0.12249999999999998,0.8123999999999999,0.0651,-0.046449999999999984
2012-08-14,0.21149999999999997,0.7138,0.0748,-0.37181999999999993
2012-08-15,0.10110000000000001,0.7674,0.1316,0.027379999999999995
2012-08-16,0.23120000000000002,0.7189000000000001,0.05,-0.37886000000000003
2012-08-17,0.1608,0.8019999999999999,0.037,-0.37855
2012-08-18,0.08330000000000001,0.8909,0.0259,-0.21008
2012-08-19,0.16440000000000002,0.8020000000000002,0.0336,-0.28546
2012-08-20,0.1779,0.7424999999999999,0.0796,-0.3811
2012-08-21,0.1504,0.7754000000000001,0.0743,-0.11083000000000001
2012-08-22,0.13130000000000003,0.8282,0.0405,-0.25211
2012-08-23,0.1548,0.7722,0.07309999999999998,-0.28601
2012-08-24,0.16729999999999998,0.8077,0.0249,-0.38715
2012-08-25,0.11480000000000001,0.7979999999999999,0.0871,-0.18142999999999998
2012-08-26,0.1385,0.8161999999999999,0.04529999999999999,-0.24642
2012-08-27,0.12310000000000001,0.8498000000000001,0.027100000000000003,-0.15822
2012-08-28,0.161,0.8016,0.0375,-0.37026000000000003
2012-08-29,0.1678,0.8134,0.0188,-0.37072
2012-08-30,0.10099999999999998,0.8378,0.0612,-0.13788
2012-08-31,0.1072,0.845,0.047799999999999995,-0.13901
2012-09-01,0.13679999999999998,0.8179000000000001,0.0453,-0.20137999999999998
2012-09-02,0.185,0.7352,0.0799,-0.17957
2012-09-03,0.2251,0.7189000000000001,0.05600000000000001,-0.37517
2012-09-04,0.1412,0.8160000000000001,0.04290000000000001,-0.17609
2012-09-05,0.1576,0.7487999999999999,0.0935,-0.16924
2012-09-06,0.1062,0.7950000000000002,0.0988,-0.024360000000000003
2012-09-07,0.32,0.6620999999999999,0.0179,-0.6564099999999999
2012-09-08,0.0638,0.8527999999999999,0.0833,0.04512999999999999
2012-09-09,0.09519999999999999,0.8327000000000002,0.0721,0.020440000000000003
2012-09-10,0.12390000000000001,0.7643000000000001,0.1119,-0.10627
2012-09-11,0.08940000000000001,0.8492,0.061399999999999996,-0.11398
2012-09-12,0.1957,0.7623,0.04190000000000001,-0.3593
2012-09-13,0.1318,0.8313000000000003,0.0369,-0.21620000000000003
2012-09-14,0.18409999999999999,0.7083,0.1076,-0.13872999999999996
2012-09-15,0.1724,0.7744000000000002,0.0533,-0.25295000000000006
2012-09-16,0.1182,0.8403,0.0414,-0.26119
2012-09-17,0.17839999999999998,0.7899999999999999,0.0316,-0.28309
2012-09-18,0.12890000000000001,0.8148,0.056299999999999996,-0.13492999999999997
2012-09-19,0.1266,0.8143,0.0591,-0.19824000000000003
2012-09-20,0.0967,0.8428000000000001,0.0605,-0.07548000000000002
2012-09-21,0.11779999999999999,0.8764,0.0058000000000000005,-0.1956
2012-09-22,0.30389999999999995,0.6384999999999998,0.057600000000000005,-0.44662999999999997
2012-09-23,0.24000000000000005,0.7331999999999999,0.0268,-0.45712
2012-09-24,0.1979,0.7144,0.0877,-0.22285
2012-09-25,0.16820000000000002,0.7822,0.0495,-0.20148000000000002
2012-09-26,0.13010000000000002,0.841,0.0289,-0.19186000000000003
2012-09-27,0.1537,0.8201,0.0262,-0.30402
2012-09-28,0.22210000000000002,0.7637,0.014199999999999999,-0.42425000000000007
2012-09-29,0.21869999999999998,0.6744000000000001,0.10700000000000001,-0.24316
2012-09-30,0.1302,0.8297999999999999,0.039999999999999994,-0.18471
2012-10-01,0.2219,0.7102,0.06789999999999999,-0.32193
2012-10-02,0.1645,0.8102,0.0253,-0.28533
2012-10-03,0.13379999999999997,0.7313999999999999,0.1347,-0.01852000000000001
2012-10-04,0.17129999999999998,0.7614000000000001,0.0672,-0.11612
2012-10-05,0.2787,0.6806,0.0407,-0.4301100000000001
2012-10-06,0.1575,0.8093999999999999,0.033100000000000004,-0.26087
2012-10-07,0.1531,0.8323,0.014599999999999998,-0.29375
2012-10-08,0.1417,0.8269,0.0313,-0.27515999999999996
2012-10-09,0.2041,0.7239000000000001,0.07189999999999999,-0.22588999999999998
2012-10-10,0.24450000000000002,0.7101000000000001,0.0452,-0.30754
2012-10-11,0.18719999999999998,0.7405,0.0722,-0.22870000000000004
2012-10-12,0.17880000000000001,0.7308000000000001,0.0903,-0.14365
2012-10-13,0.1292,0.8238999999999999,0.0469,-0.23581000000000002
2012-10-14,0.24769999999999998,0.7037000000000001,0.0486,-0.34945
2012-10-15,0.1408,0.7784000000000001,0.0809,-0.17859
2012-10-16,0.1457,0.8511000000000001,0.0032,-0.34818000000000005
2012-10-17,0.1385,0.7636000000000001,0.09769999999999998,-0.11027
2012-10-18,0.1504,0.8038000000000001,0.045799999999999993,-0.21398999999999999
2012-10-19,0.1042,0.8356999999999999,0.0601,-0.11432999999999997
2012-10-20,0.10269999999999999,0.8528,0.0445,-0.13161
2012-10-21,0.13320000000000004,0.8462999999999999,0.0205,-0.23331999999999997
2012-10-22,0.1477,0.8303,0.022,-0.32813000000000003
2012-10-23,0.20049999999999998,0.7152000000000001,0.08439999999999999,-0.16046999999999997
2012-10-24,0.1735,0.7379,0.0885,-0.11355
2012-10-25,0.15510000000000002,0.8139000000000001,0.031,-0.26813
2012-10-26,0.19319999999999998,0.7502000000000001,0.05670000000000001,-0.37811000000000006
2012-10-27,0.2359,0.6977999999999999,0.0664,-0.39539
2012-10-28,0.1912,0.7938000000000001,0.015,-0.31692
2012-10-29,0.12010000000000001,0.8112,0.06870000000000001,-0.09838999999999999
2012-10-30,0.1768,0.7719,0.0513,-0.275
2012-10-31,0.07559999999999999,0.8834,0.040999999999999995,-0.07888999999999999
2012-11-01,0.1588,0.7855000000000001,0.05569999999999999,-0.26441
2012-11-02,0.19429999999999997,0.7447,0.061,-0.25478999999999996
2012-11-03,0.1004,0.8572999999999998,0.0422,-0.12125999999999999
2012-11-04,0.15059999999999998,0.7999999999999998,0.0494,-0.24346
2012-11-05,0.189,0.7830999999999999,0.0279,-0.31004
2012-11-06,0.14930000000000002,0.8183,0.0324,-0.15004
2012-11-07,0.06770000000000001,0.7844,0.1479,0.10567
2012-11-08,0.19480000000000003,0.7370000000000001,0.06820000000000001,-0.35096000000000005
2012-11-09,0.17989999999999998,0.7906000000000001,0.029599999999999998,-0.39777000000000007
2012-11-10,0.1453,0.8248,0.030000000000000006,-0.21095999999999998
2012-11-11,0.1787,0.7826,0.0388,-0.38856999999999997
2012-11-12,0.060399999999999995,0.8788,0.060899999999999996,0.028170000000000008
2012-11-13,0.09759999999999999,0.8766,0.0258,-0.23889999999999997
2012-11-14,0.15009999999999998,0.8095000000000001,0.040400000000000005,-0.25605
2012-11-15,0.13319999999999999,0.7951999999999999,0.07160000000000001,-0.19939999999999997
2012-11-16,0.14689999999999998,0.8045,0.0487,-0.21827999999999997
2012-11-17,0.2156,0.7796000000000001,0.0048000000000000004,-0.42102000000000006
2012-11-18,0.0787,0.8876999999999999,0.0336,-0.09085
2012-11-19,0.22670000000000004,0.7021000000000001,0.0712,-0.31749
2012-11-20,0.1351,0.7699,0.095,-0.07061999999999999
2012-11-21,0.12280000000000002,0.7682999999999999,0.1089,0.04511000000000002
2012-11-22,0.16040000000000001,0.8011999999999999,0.038400000000000004,-0.14631
2012-11-23,0.17909999999999998,0.7748999999999999,0.046,-0.20362999999999998
2012-11-24,0.0992,0.813,0.0877,0.04753
2012-11-25,0.10790000000000002,0.8153,0.07680000000000001,-0.17807
2012-11-26,0.0941,0.8235000000000001,0.0824,0.04249000000000001
2012-11-27,0.1517,0.8030999999999999,0.045200000000000004,-0.20032
2012-11-28,0.1733,0.7966,0.03,-0.36567999999999995
2012-11-29,0.05269999999999999,0.7843,0.1628,0.25012999999999996
2012-11-30,0.0711,0.8186,0.1103,0.12340999999999999
2012-12-01,0.11749999999999998,0.7755,0.1071,-0.0853
2012-12-02,0.1513,0.8276999999999999,0.021,-0.26607000000000003
2012-12-03,0.11279999999999998,0.7479999999999999,0.1392,0.058199999999999974
2012-12-04,0.1155,0.8192,0.0653,-0.13956
2012-12-05,0.21430000000000002,0.7620000000000001,0.0237,-0.44485
2012-12-06,0.12960000000000002,0.7994000000000001,0.071,-0.10556999999999998
2012-12-07,0.24009999999999998,0.7143,0.045799999999999993,-0.42306
2012-12-08,0.1911,0.7593000000000001,0.0496,-0.26985000000000003
2012-12-09,0.0885,0.8085999999999999,0.10300000000000001,0.06578999999999999
2012-12-10,0.1371,0.7908999999999999,0.072,-0.21316000000000002
2012-12-11,0.0766,0.8599,0.0636,-0.04091
2012-12-12,0.2238,0.7611000000000001,0.015099999999999999,-0.31805
2012-12-13,0.12430000000000001,0.8331,0.0426,-0.21588000000000002
2012-12-14,0.2549,0.6995,0.0456,-0.4312
2012-12-15,0.12350000000000001,0.8256,0.0509,-0.1423
2012-12-16,0.1579,0.7539,0.08819999999999999,-0.2981599999999999
2012-12-17,0.15299999999999997,0.7944,0.052500000000000005,-0.28309
2012-12-18,0.1535,0.8108000000000001,0.035699999999999996,-0.28895
2012-12-19,0.1176,0.8291000000000001,0.0533,-0.24895
2012-12-20,0.19310000000000002,0.7545,0.0524,-0.28657
2012-12-21,0.21189999999999998,0.7481999999999999,0.039900000000000005,-0.35047
2012-12-22,0.1333,0.8001000000000001,0.0665,-0.20964999999999998
2012-12-23,0.18520000000000003,0.7642,0.0506,-0.28079
2012-12-24,0.1995,0.7571999999999999,0.043399999999999994,-0.36153
2012-12-25,0.1265,0.8177,0.0558,-0.12243999999999997
2012-12-26,0.101,0.8623,0.036699999999999997,-0.23174999999999998
2012-12-27,0.1685,0.7699,0.0616,-0.13775
2012-12-28,0.12919999999999998,0.8541000000000001,0.0167,-0.18852
2012-12-29,0.25,0.7258,0.0242,-0.4641800000000001
2012-12-30,0.17579999999999998,0.7175,0.1066,-0.34163
2012-12-31,0.098,0.8523,0.0497,-0.10222000000000002
2013-01-01,0.1076,0.8007,0.09169999999999999,-0.027499999999999986
2013-01-02,0.267,0.6628000000000001,0.0702,-0.43057000000000006
2013-01-03,0.23349999999999999,0.6923999999999999,0.0743,-0.45348000000000005
2013-01-04,0.24910000000000004,0.727,0.0238,-0.52713
2013-01-05,0.23570000000000002,0.6895,0.0748,-0.35317
2013-01-06,0.1491,0.7916000000000001,0.0593,-0.2283
2013-01-07,0.1894,0.7256000000000001,0.0849,-0.15209999999999999
2013-01-08,0.1306,0.7642999999999999,0.1051,-0.04259
2013-01-09,0.2943,0.6977,0.008,-0.5016899999999999
2013-01-10,0.1447,0.7714999999999999,0.0836,-0.20214999999999997
2013-01-11,0.1333,0.8309999999999998,0.035699999999999996,-0.33462
2013-01-12,0.2419,0.6295,0.1288,-0.29863
2013-01-13,0.181,0.7313000000000001,0.08760000000000001,-0.37631000000000003
2013-01-14,0.135,0.8452999999999999,0.0196,-0.28182
2013-01-15,0.193,0.7601999999999999,0.046700000000000005,-0.31856
2013-01-16,0.1351,0.7561000000000001,0.10890000000000002,-0.014419999999999988
2013-01-17,0.16770000000000002,0.7742000000000001,0.05820000000000001,-0.23021000000000003
2013-01-18,0.18049999999999994,0.7555999999999999,0.0639,-0.27064
2013-01-19,0.0436,0.8934000000000001,0.063,0.07511999999999996
2013-01-20,0.1577,0.7431,0.099,-0.07109999999999998
2013-01-21,0.1761,0.7544,0.06939999999999999,-0.23133999999999996
2013-01-22,0.08279999999999998,0.9016,0.0157,-0.23519
2013-01-23,0.21280000000000002,0.7112999999999999,0.0758,-0.20468999999999998
2013-01-24,0.217,0.766,0.016900000000000002,-0.37051
2013-01-25,0.266,0.6419999999999999,0.092,-0.44542000000000004
2013-01-26,0.11679999999999999,0.8046999999999999,0.07849999999999999,-0.04708000000000001
