date,score,num_comments,neg,neu,pos,compound,000,10,100,11,12,15,20,30,50,accused,america,american,americans,anti,arrest,arrested,assault,attack,away,ban,billion,black,body,boy,california,calls,cancer,car,case,caught,ceo,charged,charges,chicago,chief,child,children,church,city,claims,college,colorado,company,congress,cop,cops,county,court,crime,data,daughter,day,days,dead,death,department,died,dies,dog,don,drug,employees,ex,face,facebook,family,father,fbi,federal,finds,fired,florida,food,force,free,gay,gets,girl,going,google,government,group,guilty,gun,health,help,high,hit,home,hospital,hours,house,internet,jail,job,judge,just,kids,kill,killed,killing,kills,law,lawsuit,legal,life,like,make,man,marijuana,marriage,medical,men,michigan,military,million,money,mother,murder,national,nearly,new,news,north,nsa,nypd,obama,officer,officers,officials,oil,old,parents,pay,people,percent,phone,police,pot,president,prison,protest,public,rape,report,right,rights,rules,said,san,say,says,school,security,senate,service,sex,sexual,shooting,shot,shows,son,south,state,states,stop,student,students,study,sues,supreme,suspect,tax,teacher,teen,texas,time,times,told,trump,united,university,use,used,using,victim,video,wants,war,washington,water,white,woman,women,won,workers,world,year,years,york
2014-01-22,754.2,290.7,0.15350000000000003,0.7743,0.0723,-0.12870999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05239500286731523,0.03823381921035428,0.0,0.05010768478666037,0.0,0.0,0.0,0.0,0.05330473420199193,0.0,0.0330440277049845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0411964310270646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07232406197539727,0.07570563786501863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03832240826622247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03741077556641063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03555646107607531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036074608746126065,0.0,0.0,0.0,0.0,0.04371182423410755,0.0,0.03415409366373144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03838715280739939,0.06329124382984892,0.0,0.04946175082533368,0.06533495538722481,0.0,0.0,0.07851657605840581,0.03397496588155835,0.0,0.0,0.0,0.0,0.0,0.0,0.061928565977782624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04361867617786795,0.0,0.0,0.0,0.0,0.0,0.0,0.0514226438630427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0376891252429896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027984462678025613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-23,1793.7,784.8,0.1813,0.7310000000000001,0.0877,-0.20609000000000002,0.024835034552096354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059447188201947866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1161597290828031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07480539950906535,0.0,0.0,0.0,0.0528472110709163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035920717503105506,0.0,0.0,0.0324294264298402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1816150925624843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05383197829996972,0.032217586621604476,0.0,0.0,0.02895706910999512,0.06394237385781379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0647332240176028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04875863657148094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04845409049391798,0.0,0.03191717198568711,0.0,0.0,0.0,0.0,0.08674524634982181,0.0,0.0,0.09110449852602112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03287703202770092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043274714104119545,0.029939573519086753,0.0,0.0,0.053550113387372214,0.02499908430937285,0.0,0.04859838050509385,0.0,0.0,0.0,0.0,0.0,0.03615229939300641,0.0,0.0,0.0,0.027752743838791016,0.1,0.0,0.03308719056504376,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.06164614831629851,0.0,0.0,0.05186439026014703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024946367662254727,0.0
2014-01-24,2062.6,1406.4,0.19560000000000005,0.7746999999999999,0.029700000000000004,-0.43155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0432619638253508,0.0,0.0,0.0,0.0,0.06152599548528853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05835900527036405,0.0,0.0,0.053397535490059524,0.0,0.0,0.0,0.0,0.0,0.06082230877548249,0.0,0.0,0.0,0.0,0.053815361929150506,0.0,0.05728116268051035,0.1,0.0,0.05972458085198851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050241129909420736,0.0,0.0,0.0,0.0,0.0,0.055260708412163864,0.0,0.05440531463243316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05151545933504152,0.0,0.0,0.0,0.0,0.0,0.0,0.05873116684357379,0.0,0.05984104865070505,0.0,0.0,0.0,0.0,0.06449141519691126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040182025446419196,0.0,0.0,0.0,0.05950193786457231,0.0,0.0500048921061392,0.0,0.0,0.0,0.0,0.0,0.04809867215015877,0.0,0.0,0.0,0.09265239093921367,0.0,0.06259839983447921,0.043246015204026975,0.0,0.0,0.03616966456653206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05079218875877754,0.0,0.0,0.0,0.05019582930679668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05091978969006404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04167538889019605,0.03834077337019953,0.0
2014-01-25,1288.7,554.8,0.0761,0.7876000000000001,0.1364,0.06019999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03720584521142188,0.07163096656280016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06558424081207373,0.10468493151967581,0.0,0.0,0.0,0.0,0.0,0.04107894990735676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06648271677430743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06857667511433749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03680091704865907,0.04289195705040638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06668817085618978,0.0,0.0,0.0,0.05011524684772214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04480083444616985,0.046682188636672076,0.0,0.12428409010624172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07548978313059274,0.0,0.0,0.0,0.0,0.0,0.03631554267126365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07451635973298508,0.0,0.0,0.05207317235206419,0.0,0.06965266956362273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0505163414564763,0.09772130576870222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05526516487593219,0.05062595211381057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0697782532690451,0.0,0.0,0.0,0.0,0.0,0.0,0.046853540425864114,0.0,0.05820070046837781,0.0,0.0,0.0,0.0,0.0,0.0,0.043942281700974924,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-26,1209.5,581.2,0.16570000000000001,0.7630000000000001,0.07139999999999999,-0.21868999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04689108140412867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04323861158446178,0.05089263899810722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04478324609547992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07179460594465605,0.0,0.0,0.0,0.0,0.0,0.0,0.06722847113177814,0.0,0.0,0.0,0.04809381725342009,0.0,0.0,0.0,0.0,0.08259317239471459,0.0,0.0,0.0,0.0,0.0,0.0,0.07659023114235214,0.0,0.0,0.0,0.0,0.0,0.03509651454531555,0.0,0.08498208490865528,0.0,0.0,0.0,0.0,0.0,0.0,0.08542606232922488,0.0,0.0,0.0,0.047885422251625835,0.0,0.0,0.0,0.07402926900411534,0.0,0.0,0.0,0.0,0.0,0.0,0.03947332713498628,0.0,0.0,0.0,0.0,0.047031261673712674,0.0,0.0,0.0,0.10509219304722758,0.0,0.064295695762322,0.0,0.0,0.0,0.0,0.0,0.0696098739924988,0.0,0.03762878392698355,0.0,0.0,0.04817865256563937,0.0,0.0,0.0,0.0,0.0,0.034687331736321096,0.05483539123878049,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03782668236440408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04798756431097465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-27,1162.3,417.4,0.18119999999999997,0.8187999999999999,0.0,-0.36985,0.049542833920654235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05077939443973641,0.062273716049026165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1714093660140015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0715287520434192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07344763618138514,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06988302820507317,0.0,0.0,0.0678634271118611,0.0,0.0,0.07000501728789424,0.0,0.0,0.06263978860406796,0.0,0.0,0.04129955101754582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.05952677876199021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043773411752995414,0.0,0.0
2014-01-28,1405.4,362.8,0.0893,0.8074000000000001,0.10329999999999999,0.05442000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037664115709266,0.0,0.0723641923954793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.03528426861113408,0.0,0.0,0.04205143718645593,0.04398630161311136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06883067690128716,0.0,0.0,0.0,0.07254197348646241,0.0,0.0,0.0,0.0,0.0,0.039011302148862705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033984631876573815,0.1,0.0,0.042213746230346114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038254529526484324,0.0,0.033408388145878126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06024146934294494,0.06024146934294494,0.0,0.0,0.027641824660039137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046610795706039224,0.06053935866925035,0.032113776852222,0.0,0.0,0.0,0.0,0.0,0.03456739912965619,0.03993455787439916,0.035465787151453265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036663081217859314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05236344853813631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03159325449231866,0.0,0.0
2014-01-29,1554.0,909.4,0.19870000000000002,0.7663,0.034999999999999996,-0.35607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05767037108398115,0.0,0.0,0.0,0.0,0.0,0.05158373820108292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06640197395357858,0.0,0.0,0.0,0.0,0.07027303550090148,0.0,0.0,0.05426716085097748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0711456286885501,0.0,0.0,0.06067654427928119,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.03896032339871232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07477150429855127,0.0,0.0,0.0,0.0,0.14055529849691467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05203712473120029,0.05579739065206714,0.0,0.0,0.0,0.0,0.0
2014-01-30,1297.4,432.2,0.1413,0.8301000000000001,0.028600000000000004,-0.35279000000000005,0.08533112470657747,0.0,0.0,0.0,0.05956073845723544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04530292633043412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028083748942423985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05389839393578989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06163262757418847,0.0,0.047811143151157746,0.0,0.0,0.0,0.0,0.0,0.0,0.047472978909124317,0.0,0.05757526080671136,0.0,0.05842372301674115,0.0,0.0,0.0,0.0,0.0,0.0,0.026465433400990092,0.0,0.0,0.033877689512415474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08115775097476989,0.0,0.04216435765008858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07049489845087728,0.0,0.0,0.06340147904599094,0.0,0.0,0.0,0.0,0.05066479096615203,0.05956073845723544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0626782458329795,0.0,0.0,0.04421886789393327,0.0,0.0,0.0461566399874662,0.0,0.0,0.0,0.0,0.047013989738157666,0.05115973815843872,0.0,0.0,0.02971033976093877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028062091101562676,0.0,0.0,0.0,0.0,0.042362535739333976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04158887127277396,0.0,0.0,0.0,0.04947820848249805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04791378801442212,0.0,0.07092580131659068,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03761699981993606,0.0,0.034397310553416646,0.0,0.0,0.03517898595632203
2014-01-31,1519.8,591.2,0.2293,0.709,0.0616,-0.32966000000000006,0.03794074092822188,0.0,0.0,0.04480019435328654,0.0,0.0,0.0,0.08371512269889847,0.07916057152609829,0.0,0.0,0.0,0.03719787365340268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05494285867776409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07366919095012049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040047286587533884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0403682270796062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04832199897959462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05713211136377443,0.0,0.0,0.0,0.0,0.0,0.1559288090084511,0.04155173283473543,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.052969163283039945,0.040404816713681714,0.0,0.0,0.13552490653580573,0.0,0.0,0.0,0.0,0.0,0.03994103489971324,0.0,0.0,0.0,0.0,0.0,0.028475659876815357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03993962952792609,0.0,0.0,0.0,0.04224091781450235,0.0,0.0,0.05040352497434937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03398869986029095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05431077462117377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04028883300373384,0.0,0.0,0.0,0.0,0.05469715012236355,0.0,0.0
2014-02-01,1157.6,521.9,0.1343,0.8364,0.029400000000000003,-0.31822,0.04155133337562178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05901393096514372,0.0,0.0,0.04457828087346351,0.053963860532269724,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057937374191011345,0.0,0.0,0.05568769220141884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05689878585859239,0.0,0.0,0.0471391275479416,0.0,0.05844858329610129,0.0,0.0,0.0,0.0,0.0,0.0,0.04810636587020453,0.0,0.0,0.0,0.05435237213609344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032136354728048724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051311179542584476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04042629476376902,0.0,0.0,0.0,0.08316880041770007,0.0,0.0,0.0,0.0,0.0,0.030400122413118437,0.0,0.0,0.0,0.0,0.0,0.04988808632357127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14751887618988677,0.0,0.0,0.04229351820372187,0.0,0.0,0.0,0.04182580394825121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05987736970921348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05835913672826885,0.0,0.0,0.0,0.0,0.0,0.0,0.11379217903840724,0.0,0.0
2014-02-02,862.2,426.3,0.1679,0.7313,0.10070000000000001,-0.18607999999999997,0.0,0.0,0.0,0.0,0.0,0.04603129208149688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03854341786597154,0.0,0.0,0.0,0.0,0.07825269583597004,0.0,0.0,0.0,0.0,0.0,0.0,0.04437909279216841,0.0,0.048045299311490826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.04540347623224193,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06804603897731795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044848945990266786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048520721607813615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414631857500268,0.0,0.0,0.0,0.0,0.0,0.02803135917235734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03939461919092253,0.15491335132874678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04656906268830283,0.04811922974921694,0.03756365747378928,0.0,0.0,0.04093903452828891,0.0,0.0,0.0,0.0,0.0,0.0,0.046746625559448106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05046349323745153,0.0,0.0,0.0,0.0,0.0,0.0,0.03516577504433217,0.0,0.0,0.0,0.0,0.031646310322310175,0.06226167034703741,0.0
2014-02-03,1162.9,577.8,0.1159,0.8198000000000001,0.06439999999999999,-0.10192999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06245152797693844,0.0,0.0,0.0,0.0,0.0,0.03441841388843718,0.03727634674020029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0368950365690933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056174682209534685,0.0,0.0,0.0,0.03659921385120329,0.0,0.0,0.06132501382476012,0.0,0.0,0.0,0.03364667514169576,0.0,0.0,0.0,0.0,0.06241009481474252,0.0,0.0,0.0,0.0,0.07310677269434816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03270983114160356,0.06714069418857008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07472929184980084,0.0,0.05790560164222429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048363719178105544,0.0,0.03724072176372288,0.0,0.0,0.0,0.03886283351122165,0.0,0.0,0.0,0.058320362410511625,0.06823049015078897,0.056135271483081894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04221309755819492,0.0,0.0,0.06644947659408078,0.057850726299053336,0.0,0.0,0.0,0.0,0.0,0.0,0.0337075276794621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0524587586935383,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.055552653666069665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057026562187971655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04833768987585878,0.051906912941542746,0.071182060170123,0.0,0.0,0.0,0.0,0.052050506539474586
